,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spent,Purchases_Z1,Purchases_Z2,Purchases_Z3
1590,27,30093.0,1,264.0,19,1,1,0,2,6,28,13,4,16,0,0,0,0,0,0,0,69,1.6067026767296324,-0.5674347352859898,-0.41607749932007654
1591,55,57705.0,1,471.0,14,1,0,1,383,0,53,6,4,40,0,0,0,0,0,0,0,486,-0.1848688714429081,1.1003691657928052,-0.914320690372374
1592,52,25008.0,1,497.0,72,0,1,0,2,8,8,6,1,9,0,0,0,0,0,0,0,34,1.955650866870873,-0.1609479649502212,0.007781708836356545
1593,40,83257.0,1,101.0,56,0,0,0,536,27,590,38,107,67,1,0,1,0,0,1,1,1365,-2.482694201314104,-0.10166683259173594,-0.089938755576543
1594,37,22280.0,2,291.0,85,1,1,0,2,1,4,3,1,2,0,0,0,0,0,0,0,13,2.1180792635091032,-0.5728172720317974,-0.286819257520971
1595,57,82733.0,1,464.0,28,0,0,1,712,50,420,65,38,38,0,0,0,0,0,0,1,1323,-1.3162782314098107,-0.07235040265593314,-1.0082781052177732
1596,59,74290.0,1,695.0,70,0,0,1,1121,0,72,0,12,12,0,1,0,1,0,0,0,1217,-2.4953838996919284,1.8401623622688739,-0.3262394639433748
1597,60,58217.0,1,645.0,84,0,0,1,68,1,13,3,5,13,0,0,0,0,0,0,0,103,1.2485607582163127,-0.7334148359327243,-0.32954815732660325
1598,32,21024.0,1,503.0,89,1,0,1,36,4,18,6,2,18,0,0,0,0,0,0,0,84,1.4342148408704452,-0.5300641778994727,-0.45614477642291196
1599,61,70116.0,0,391.0,73,1,0,1,707,44,603,95,58,29,0,0,0,0,0,0,0,1536,-2.5729309562146154,-1.5962471613498672,0.9489050172926408
1600,46,54006.0,1,67.0,42,1,1,0,174,77,203,6,24,97,0,0,0,0,0,0,0,581,-0.18176206386891994,0.9665916315175145,-1.4156528300316806
1601,57,69063.0,0,302.0,16,1,0,1,666,35,124,69,8,26,0,0,0,0,0,0,0,928,-0.5080878107612653,-0.8463996508469686,-0.27493521753310524
1602,49,11448.0,2,204.0,16,0,0,0,0,0,0,6,2,6,0,0,0,0,0,0,0,14,1.7467710982008398,-0.979518588098301,-0.03362601932835367
1603,39,61825.0,0,655.0,56,0,1,0,162,50,100,55,30,27,0,0,0,0,0,0,0,424,-0.497497740632697,-0.6841695212538299,-0.42669712114038927
1604,51,70886.0,2,6.0,65,1,1,0,407,70,239,103,88,53,0,0,0,0,0,0,0,960,-0.7104188843420561,-1.1052513030596152,0.012479715661086745
1605,24,69109.0,0,356.0,10,1,1,0,823,25,459,124,29,95,0,0,1,0,0,0,1,1555,-1.3881385484491993,-0.45133655102677295,-0.33520086364251955
1606,26,32889.0,1,147.0,78,1,0,1,28,0,13,4,2,8,0,0,0,0,0,0,0,55,1.0663485630774352,-0.24326898875525255,0.6272032627879139
1607,19,34738.0,0,649.0,51,0,1,0,3,2,10,3,0,2,0,0,0,0,0,0,0,20,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
1608,39,30538.0,1,406.0,27,1,0,1,284,0,52,8,3,20,0,0,0,0,0,0,0,367,0.9487127286326448,2.4030225070332576,-1.3424429898794017
1609,36,82326.0,0,608.0,30,1,0,0,938,142,754,159,81,183,0,1,1,1,0,0,1,2257,-2.190383516775508,-1.139292809043847,0.6568513834257038
1610,53,26642.0,0,534.0,71,0,0,1,13,2,15,2,2,8,0,0,0,0,0,0,0,42,1.431108033296457,-0.39628664362418214,0.045187363236394676
1611,43,44503.0,1,321.0,83,0,1,0,31,1,8,0,0,8,0,0,0,0,0,0,0,48,1.431108033296457,-0.39628664362418214,0.045187363236394676
1612,63,60200.0,3,589.0,3,0,0,1,502,19,132,0,6,26,0,0,0,0,0,0,0,685,-0.8998252233295174,2.0498624902326066,0.44167385907414225
1613,38,49638.0,0,360.0,71,0,1,0,18,10,3,3,5,0,0,0,0,0,0,0,0,39,0.8316669317251247,-1.755550662844792,0.43269317995404577
1614,42,23830.0,0,519.0,3,0,0,0,1,8,6,4,8,16,0,0,0,0,0,0,0,43,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1615,39,69702.0,0,196.0,8,1,0,1,664,9,240,50,19,57,0,0,0,0,0,0,0,1039,-2.2379421118578033,0.1885060714275026,-0.21577099828839408
1616,35,70300.0,1,326.0,89,0,1,0,1045,61,338,60,46,46,0,0,0,0,0,0,0,1596,-1.3179308594938843,1.1820547242157913,-0.31761796892691035
1617,32,30396.0,0,597.0,22,1,0,1,15,0,6,0,1,12,1,0,0,0,0,0,1,34,1.7533197932900817,-0.4197996171628674,0.29519664203054796
1618,41,50616.0,2,630.0,56,0,0,1,128,0,16,0,1,4,0,0,0,0,0,0,0,149,1.1378049435590971,0.18715984658067136,-0.553051700547907
1619,46,62772.0,2,296.0,74,0,0,1,581,49,157,43,8,108,0,1,0,0,0,0,0,946,-2.2961633889280595,-0.8799182749397502,-0.02648915006866506
1620,30,30298.0,1,49.0,48,0,0,1,6,3,12,6,1,0,0,0,0,0,0,0,0,28,0.8281561875934106,-1.5703304416044173,0.42684759785278514
1621,43,52413.0,1,636.0,67,0,1,0,185,8,133,56,56,12,0,0,0,0,0,0,0,450,-0.028527395602767687,0.7952289941249722,-1.199865246239102
1622,37,44155.0,0,111.0,24,1,0,1,22,1,9,0,0,14,0,0,0,0,0,0,0,46,1.18629810610673,-1.4043503409576823,0.3403182558593114
1623,47,86979.0,1,120.0,67,0,0,1,584,100,835,65,83,35,1,0,0,0,0,0,1,1702,-1.0720715469870896,-1.0860111824659757,0.09316347555329929
1624,50,76532.0,1,382.0,38,1,1,0,355,30,177,90,138,30,0,0,0,0,0,0,0,820,-1.4428453261448078,1.4077287050621612,-0.22590654073112473
1625,42,42081.0,2,74.0,86,1,1,0,175,10,110,54,6,27,1,0,0,0,0,0,0,382,0.07818704401512208,0.2721431529538713,-0.495777138051612
1626,62,88420.0,1,71.0,87,1,0,1,957,153,612,99,95,153,1,0,1,1,0,0,0,2069,-2.0002841225243233,-1.3848736793179732,0.5568479211237766
1627,27,31158.0,0,142.0,62,1,1,0,25,6,16,20,0,5,0,0,0,0,0,0,0,72,1.8024161986047205,0.010414672442321297,-0.2080058749562225
1628,55,61671.0,0,682.0,23,0,1,0,641,7,56,0,0,28,0,1,0,1,0,0,0,732,-0.6372273269197047,3.6678981947410563,0.43650523213580744
1629,56,69719.0,0,159.0,99,0,1,0,273,86,208,177,14,43,0,0,0,0,0,0,0,801,-0.4196919712710727,-1.7671888790910995,0.6256207720372484
1630,63,49160.0,1,495.0,29,0,1,0,122,21,43,25,10,15,0,0,0,0,0,0,0,236,0.5712450306668962,-0.13094277086496614,-0.1700510148696423
1631,39,24882.0,1,349.0,52,1,0,0,1,4,10,29,0,36,1,0,0,0,0,0,0,80,1.5576062714149936,-0.9976490248911788,0.0871250176666945
1632,30,90933.0,0,622.0,90,0,0,1,1020,31,430,62,63,79,0,0,1,0,0,0,0,1685,-1.1211679523017284,-1.5162254720711648,0.5963659925400702
1633,46,59292.0,1,72.0,71,1,0,1,378,14,68,19,14,14,0,0,0,0,0,0,0,507,-1.0873521961572588,-0.7387753773631978,0.6126084361938048
1634,45,45759.0,1,406.0,13,1,0,1,42,1,18,3,0,4,0,0,0,0,0,0,0,68,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
1635,29,22148.0,0,41.0,16,0,1,0,15,5,14,0,4,11,0,0,0,0,0,0,0,49,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1636,30,73395.0,1,603.0,94,1,0,1,272,7,80,20,7,11,0,0,0,0,0,0,0,397,-0.9021598877942786,-1.2018728256791233,0.14813274524799477
1637,57,29819.0,2,161.0,77,0,1,0,9,1,24,2,1,2,0,0,0,0,0,0,0,39,1.2879328042512608,0.14957474346341929,0.16406802290397843
1638,43,45688.0,0,234.0,20,1,1,0,279,0,18,0,0,9,0,1,0,0,0,0,0,306,-0.14503880635974228,-0.46290297215843546,0.0030076691173041557
1639,39,62820.0,2,293.0,51,1,1,0,398,61,265,138,61,53,0,0,0,0,0,0,0,976,-0.9345793021822586,-1.5765861211049177,0.4905169481368823
1640,32,60491.0,1,488.0,81,1,0,1,637,47,237,12,19,76,0,0,0,0,0,0,0,1028,-2.1181302820614283,0.7848581721272686,1.1459624326168996
1641,26,33235.0,0,667.0,71,1,1,0,45,0,16,2,1,6,0,0,0,0,0,0,0,70,1.45346800846348,-0.3960720978934475,-0.6318650831126554
1642,25,35701.0,0,58.0,36,1,1,0,21,1,9,7,3,5,0,0,0,0,0,0,0,46,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
1643,29,31535.0,1,518.0,95,1,0,1,15,4,13,0,0,19,1,0,0,0,0,0,0,51,1.7432603540691252,-0.7942983668579268,-0.039471601429614395
1644,40,67384.0,0,34.0,32,0,1,0,957,40,175,158,53,107,0,1,0,0,0,0,0,1490,-1.37901367669358,0.18687350573529082,-0.021280194875477602
1645,65,80573.0,1,252.0,85,1,0,1,829,138,430,60,92,15,0,0,0,0,0,0,0,1564,-2.487904392380283,-0.9765397975592579,0.10916387951824302
1646,36,77870.0,1,658.0,93,1,1,0,1017,50,500,65,50,133,0,1,0,1,0,0,1,1815,0.061971827379614736,0.8830902651236536,0.002920247895773078
1647,60,52278.0,0,90.0,24,0,0,1,953,0,71,0,0,174,0,0,0,0,0,0,0,1198,-1.5364623755842137,3.0502524881041295,-0.2723493262008109
1648,69,57107.0,0,32.0,44,0,1,0,159,0,120,0,0,137,0,1,0,0,1,0,1,416,-0.07285442826212306,2.3399647354637776,1.3164279372254473
1649,64,18929.0,1,381.0,15,1,1,0,32,0,8,23,4,18,0,0,0,0,0,0,0,85,1.4017954264824652,-0.9047774733252668,-0.11376057353402463
1650,50,36038.0,2,491.0,82,0,0,1,23,0,15,0,2,7,0,0,0,0,0,0,0,47,1.277873365030305,-0.22492400623164002,-0.170600220556184
1651,31,20180.0,0,77.0,27,0,1,0,18,42,24,15,20,18,0,0,0,0,0,0,0,137,1.2450500140845988,-0.5481946146923502,-0.33539373942786377
1652,27,34230.0,0,103.0,72,1,0,1,15,0,4,0,0,2,0,0,0,0,0,0,0,21,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
1653,43,31878.0,1,248.0,7,0,0,0,23,4,5,10,5,23,0,0,0,0,0,0,0,70,0.8448331785200692,-1.514829447425022,0.26602928375490115
1654,43,77598.0,1,296.0,53,0,0,1,1193,33,281,129,66,33,0,0,1,0,0,0,0,1735,-2.572789487738761,-0.2409707905555018,-0.7855465279508498
1655,28,80982.0,1,144.0,48,0,1,0,505,137,401,104,22,22,0,0,0,0,0,1,0,1191,-2.4493254453348183,1.5254374596982552,-1.1524190601877866
1656,55,22701.0,0,467.0,2,1,0,1,2,4,9,0,4,5,0,0,0,0,0,0,0,24,1.3886291796875208,-1.145498688745036,0.052903322665119545
1657,34,55212.0,1,276.0,65,1,0,1,1103,0,45,0,0,34,0,1,0,0,1,0,0,1182,-0.25222603915181874,0.9903422824288475,-0.3839489419138049
1658,54,70617.0,0,70.0,45,1,1,0,353,61,753,40,46,27,0,0,0,0,0,0,0,1280,-0.7322482286014675,-1.317734468892271,0.20310201494269028
1659,44,64849.0,1,596.0,42,0,1,0,652,48,350,94,84,108,0,0,0,0,0,0,1,1336,-0.9222061543767975,0.28312277217622167,-1.4313460679988734
1660,43,62694.0,0,623.0,29,1,0,1,379,6,157,25,91,91,0,0,0,0,0,0,0,749,-0.6831480680438949,2.225189644409479,-0.38593360945367555
1661,47,61917.0,1,676.0,83,1,0,1,46,4,36,2,2,1,0,0,0,0,0,0,0,91,1.062906675562181,-0.9367654939659761,-0.20295153823029474
1662,51,67472.0,1,520.0,93,1,0,1,162,31,127,8,17,69,0,0,0,0,0,0,0,414,-0.5006045482066852,-0.5503919869785395,0.07463501851891727
1663,46,21059.0,1,674.0,40,1,0,1,8,3,19,3,3,8,0,0,0,0,0,0,0,44,1.2879328042512608,0.14957474346341929,0.16406802290397843
1664,24,29543.0,0,498.0,47,1,0,1,17,3,18,3,4,18,0,0,0,0,0,0,0,63,1.4468504567577776,-0.07707434237778293,-0.13637852555460941
1665,33,75903.0,1,394.0,50,1,1,0,340,108,185,130,38,100,0,0,0,0,0,0,0,901,-1.908708863600749,-0.20544734459193095,0.045929444708280594
1666,38,34984.0,0,494.0,40,1,0,0,8,4,15,3,5,3,0,0,0,0,0,0,0,38,1.769996784216741,-0.36429862298347293,0.13437832793266505
1667,49,54998.0,2,550.0,3,0,0,1,154,22,202,39,30,8,0,0,0,0,0,0,1,455,-0.6297478196080586,0.8511960349129243,0.8719085755974256
1668,37,54356.0,1,7.0,62,0,0,1,710,15,30,20,0,0,0,0,0,0,0,0,1,775,-0.8074052094373217,2.0777690720170914,-1.77426019715335
1669,42,34242.0,1,161.0,25,1,0,1,8,2,4,0,0,1,0,0,0,0,0,0,0,15,1.5418638479536724,-1.3168613261375786,0.2686909064576988
1670,58,25410.0,0,617.0,48,1,1,0,2,2,4,13,13,4,0,0,0,0,0,0,0,38,1.0304872611742013,-1.31147878939177,0.13943266465859255
1671,71,73356.0,0,271.0,56,1,0,1,1050,14,322,0,14,112,1,0,1,1,0,0,1,1512,-2.207060507702167,-1.194793803223242,0.8176696975235875
1672,55,28320.0,2,537.0,68,1,1,0,19,1,14,3,2,4,0,0,0,0,0,0,0,43,1.9455914276499164,-0.5354467146452806,-0.3268865346238063
1673,37,23763.0,1,297.0,64,0,1,0,22,0,6,6,2,6,0,0,0,0,0,0,0,42,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1674,44,34529.0,0,371.0,94,1,0,1,68,6,38,3,6,41,0,0,0,0,0,0,0,162,1.238432462378896,-0.22919685917668586,0.1600928181301823
1675,57,70792.0,0,593.0,82,0,1,0,344,45,654,104,11,114,0,0,0,0,0,0,0,1272,-1.2431630410897876,-0.6459038257972859,0.41172284499308603
1676,40,83891.0,2,221.0,24,1,0,1,217,38,350,111,85,15,0,0,0,0,0,0,0,816,-2.3452597942426987,-1.3101325645449395,0.47671336691810595
1677,67,36065.0,1,274.0,54,0,1,0,18,7,34,10,2,3,0,0,0,0,0,0,0,74,1.659240969559525,0.5562760595299228,-0.08912521528863869
1678,32,39898.0,1,173.0,20,1,1,0,69,8,26,12,7,12,0,0,0,0,0,0,0,134,1.291039611825249,0.015797209188128835,-0.337264116755328
1679,46,51141.0,2,89.0,96,0,0,1,144,0,7,0,0,6,0,0,0,0,0,0,0,157,0.7205071805101825,-0.7835332933663116,-0.2979880850278253
1680,63,56939.0,1,447.0,19,1,1,0,256,34,103,90,29,49,0,0,0,0,0,0,0,561,-1.0539982143039417,-0.6277733890044082,0.290971807998038
1681,39,80872.0,2,661.0,60,0,1,0,483,72,567,94,12,108,0,0,0,0,0,0,0,1336,-1.7777653138851606,-1.2557412541663064,0.11446025593296205
1682,65,61798.0,1,587.0,13,0,0,1,338,4,89,11,8,13,0,0,0,0,0,0,0,463,-0.6699855764918844,-0.6467989638673128,-0.4667643982432248
1683,55,76842.0,1,98.0,37,0,0,1,605,10,345,84,54,32,0,0,0,0,0,0,0,1130,-1.7429111913066582,-2.1578132437082473,1.4916256056957051
1684,41,29478.0,1,302.0,59,1,1,0,8,0,7,3,1,1,0,0,0,0,0,0,0,20,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
1685,30,46998.0,0,143.0,55,0,1,0,172,41,86,45,6,27,1,0,0,0,0,0,0,377,0.2747662767390881,1.4649979800662762,0.5573512799223101
1686,37,56551.0,1,691.0,48,0,0,1,67,4,32,17,2,16,0,0,0,0,0,0,0,138,0.7082066445641158,-0.4092490894019872,0.7137326047813869
1687,63,44359.0,0,508.0,19,1,1,0,20,0,14,7,3,1,0,0,0,0,0,0,0,45,0.7117173886958301,-0.5944693106423614,0.7195781868826477
1688,32,40887.0,0,604.0,32,0,1,0,50,4,44,10,10,43,0,0,0,0,0,0,1,161,1.6557302254278108,0.7414962807702973,-0.0949707973898996
1689,40,48877.0,1,9.0,27,0,1,0,102,1,15,2,0,24,0,0,0,0,0,0,0,144,1.2809801726042926,-0.3587015405069303,-0.6719323602154906
1690,60,64474.0,1,502.0,59,1,1,0,381,35,172,56,86,93,0,0,0,0,0,0,0,823,-1.2596985635405922,0.6538715508176852,-1.1619103861525217
1691,74,77226.0,0,356.0,29,1,1,0,631,43,239,128,76,21,0,0,0,0,0,0,0,1138,-2.8045020247500037,-0.12959654601813436,0.16722968738987035
1692,38,72643.0,1,284.0,60,0,1,0,526,80,553,123,94,53,0,0,0,1,0,0,1,1429,-2.0564020161023913,-1.4446475264424143,1.048359273908026
1693,63,85738.0,0,48.0,41,1,0,1,913,26,376,17,26,13,0,1,1,0,0,0,0,1371,-2.1753481350498873,-1.4259942077580863,0.5316826366128011
1694,38,55686.0,0,685.0,27,0,1,0,673,0,199,37,47,26,1,0,0,0,0,0,0,982,-0.4656089571523291,-0.09718760572611511,-0.2826511769618302
1695,50,39062.0,0,218.0,28,0,1,0,23,0,9,0,0,12,1,0,0,0,0,0,0,44,1.2029750970333886,-1.3488493467782878,0.179499941761428
1696,64,34600.0,0,57.0,8,1,1,0,199,33,60,8,3,15,0,0,0,0,0,0,1,318,0.6495851861790662,1.6864790748924054,0.310003623830954
1697,38,40794.0,1,163.0,18,1,1,0,261,23,73,4,23,50,0,0,0,0,0,0,0,434,0.09135329081006666,0.5128643683736402,-0.662441034250756
1698,58,54690.0,1,615.0,76,1,0,0,111,16,37,7,9,18,0,0,0,0,0,0,0,198,0.19683005778464432,-0.40386655265617943,0.5844743629822815
1699,49,38236.0,1,361.0,2,0,0,1,58,0,18,2,0,10,0,0,0,0,0,0,0,88,1.3111584902671618,0.7647947085782478,0.33207237016499713
1700,52,36781.0,0,355.0,16,1,1,0,29,1,17,0,3,13,0,0,0,0,0,0,1,63,1.7756797684571053,-0.419585071432133,-0.3818558043185014
1701,36,31385.0,2,12.0,56,0,0,1,3,2,12,0,1,9,1,0,0,0,0,0,1,27,2.1180792635091032,-0.5728172720317974,-0.286819257520971
1702,62,24570.0,2,419.0,97,1,1,0,28,34,62,11,14,44,0,0,0,0,0,0,0,193,1.5191725480883174,0.9683599123422344,-0.47157669528036167
1703,48,25509.0,1,175.0,15,0,0,1,40,3,30,10,7,11,0,0,0,0,0,0,1,101,1.8448950522136567,0.7596267175631747,-0.21572183438494744
1704,67,94642.0,0,309.0,35,1,1,0,879,143,797,106,143,143,0,0,1,1,0,0,0,2211,-2.33606606587062,-1.5506392342339734,-0.033675183231800215
1705,42,58646.0,1,250.0,3,1,0,1,62,1,44,6,5,22,0,0,0,0,0,0,0,140,0.6880877661222029,-1.1582465887921054,0.0443961178610621
1706,51,53201.0,1,121.0,49,0,1,0,280,7,81,20,0,27,0,0,0,0,0,0,0,415,0.15170992613580553,2.759856866543996,1.345568426510219
1707,65,21994.0,0,487.0,4,1,1,0,9,0,6,3,1,3,0,0,0,0,0,0,0,22,1.5418638479536724,-1.3168613261375786,0.2686909064576988
1708,36,57113.0,0,157.0,45,1,1,0,182,4,33,0,2,42,0,0,0,0,0,0,0,263,0.816390037797889,1.7043949659545483,0.866305033184956
1709,48,51373.0,1,500.0,37,1,1,0,83,2,101,64,26,117,0,0,0,0,0,0,0,393,-0.04931837342814681,-1.096776255957591,0.35167995915151073
1710,31,23477.0,1,96.0,39,1,1,0,38,15,54,3,8,29,0,0,0,0,0,0,0,147,1.4867531337003377,0.59364661691644,-0.12919249239147423
1711,43,58116.0,2,544.0,38,1,1,0,228,19,130,4,11,51,0,0,0,0,0,0,0,443,-0.8946766252396986,-0.9058651618106944,0.49770298130001744
1712,39,72968.0,1,448.0,8,0,0,1,1092,37,592,145,37,55,0,0,0,1,0,0,1,1958,-1.40388097191052,-0.7705488522731725,-0.1536349748515153
1713,43,39791.0,2,234.0,89,1,0,1,85,15,27,13,13,21,0,0,0,0,0,0,0,174,1.1018747850394028,-0.002333227604748717,-0.21651307976028009
1714,45,91712.0,1,267.0,47,0,0,1,1276,24,746,94,29,48,0,0,1,0,0,0,1,2217,-2.92267224534534,-0.3837462538242661,-1.230153310800404
1715,51,94472.0,0,696.0,75,0,1,0,1017,33,417,108,100,16,0,1,1,0,0,0,0,1691,-0.5151092990246939,-0.47595920836622024,-0.28662638173562643
1716,46,13672.0,2,282.0,86,1,1,0,6,2,9,2,1,5,0,0,0,0,0,0,0,25,1.955650866870873,-0.1609479649502212,0.007781708836356545
1717,35,96547.0,1,80.0,4,1,0,0,448,21,125,52,101,62,1,0,1,1,0,0,1,809,-2.095228657103759,-1.0238034220092767,-0.6725307298054793
1718,30,79205.0,1,571.0,73,1,1,0,504,23,117,179,28,44,0,0,0,1,0,0,1,895,-0.6815102140857906,-0.5453177863934467,-0.3357500693290614
1719,30,56559.0,1,487.0,46,1,0,1,226,22,133,41,31,31,0,0,0,0,0,0,0,484,-0.6665436889766303,0.04669754134341102,0.36339040277498386
1720,40,32644.0,1,649.0,38,1,0,1,239,3,141,0,7,23,1,0,0,0,0,0,0,413,0.3497334013524644,1.7102065941618256,-0.6170581013122499
1721,63,67506.0,0,137.0,73,0,0,0,90,38,67,33,36,67,0,0,0,0,0,0,0,331,-0.14901132478260803,-0.9441308572672383,-0.34071698483345797
1722,52,24206.0,1,384.0,66,0,1,0,7,2,8,3,2,3,0,0,0,0,0,0,0,25,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
1723,39,28420.0,2,502.0,36,0,0,1,4,2,5,2,0,0,0,0,0,0,0,0,0,13,1.7467710982008398,-0.979518588098301,-0.03362601932835367
1724,57,22979.0,1,552.0,29,1,1,0,16,17,19,20,21,22,0,0,0,0,0,0,1,115,1.4533991518470193,0.48264462855765017,0.19244413580429268
1725,36,33279.0,2,508.0,29,0,1,0,10,3,3,0,0,0,0,0,0,0,0,0,0,16,1.1705556826454089,-1.723562642204082,0.5218841446503156
1726,23,46423.0,0,372.0,6,0,0,1,68,0,16,0,0,8,0,0,0,0,0,0,0,92,1.4543337193123578,0.21893332149064582,0.21319171049741328
1727,28,30368.0,1,251.0,97,1,1,0,35,0,13,2,0,2,0,0,0,0,0,0,0,52,1.8024161986047205,0.010414672442321297,-0.2080058749562225
1728,58,63684.0,1,77.0,61,1,1,0,575,80,428,208,93,80,0,0,0,0,0,0,0,1464,-1.2829931061729534,0.9173683121539548,-0.5056055144965921
1729,51,41638.0,0,195.0,68,0,1,0,315,0,31,4,0,91,1,0,0,0,0,0,0,441,0.41700693831894586,1.1828479000456789,0.41772304556160583
1730,43,68805.0,1,458.0,73,0,0,1,182,2,49,17,13,20,0,0,0,0,0,0,0,283,-0.3539185750297755,-1.2814735953065155,-0.03840005904740573
1731,67,65814.0,0,255.0,90,1,0,1,561,14,113,10,14,35,0,0,0,0,0,0,0,747,-1.2496391243196356,1.0283703005127443,-0.8272421426923587
1732,54,39146.0,2,438.0,1,0,1,0,94,1,33,13,12,12,0,0,0,0,0,0,0,165,1.333518465434185,0.7650092543089823,-0.344980076184053
1733,39,68281.0,1,551.0,31,0,1,0,995,112,417,42,48,41,0,0,0,0,0,0,1,1655,-2.191967288243122,-0.7636044086232203,0.5232023007996188
1734,41,37284.0,1,529.0,46,1,0,0,11,1,2,2,1,6,0,0,0,0,0,0,0,23,1.7275179306078046,-1.1135106681043272,0.1420942873613902
1735,34,36790.0,1,178.0,14,1,1,0,3,3,14,15,21,10,0,0,0,0,0,0,1,66,1.9613338511112373,-0.2162344133988809,-0.5084524234148102
1736,44,27943.0,1,478.0,89,1,1,0,12,1,16,4,1,3,0,0,0,0,0,0,0,37,1.812475637825677,0.3849134221373805,0.12666236850394014
1737,47,22263.0,1,187.0,31,0,1,0,17,0,2,0,0,2,0,0,0,0,0,1,0,21,1.5843427015626095,-0.5676492810167245,0.26097494702897356
1738,44,30261.0,1,661.0,75,1,1,0,8,0,5,0,3,6,0,0,0,0,0,0,0,22,2.0988260959160683,-0.7068093520378235,-0.11109895083122692
1739,48,28587.0,0,17.0,42,1,1,0,22,4,17,12,10,13,0,0,0,0,0,0,0,78,1.2686796366582258,0.015582663457393939,0.339788329593722
1740,42,43815.0,2,284.0,53,1,0,1,14,10,29,4,7,15,0,0,0,0,0,0,0,79,1.4210485940755002,-0.7707853933192419,-0.28948088022376783
1741,37,48195.0,1,234.0,53,1,1,0,106,27,68,52,7,5,0,0,0,0,0,0,0,265,0.441571128357911,1.482913871128419,1.1136526892763123
1742,44,77027.0,1,580.0,23,1,0,1,820,57,242,45,0,11,0,0,0,0,0,0,0,1175,-0.9445661295438207,0.28290822644548697,-0.7542936216498236
1743,50,71322.0,1,501.0,57,1,0,1,753,43,226,69,10,204,0,0,0,0,0,0,0,1305,-2.5303106341298247,0.5082412545653523,-0.7932624873795753
1744,55,32765.0,1,285.0,49,1,0,1,13,3,17,7,3,3,0,0,0,0,0,0,0,46,1.0729661147831375,-0.5622667442709168,0.13171670522986784
1745,48,29672.0,1,119.0,6,1,1,0,9,1,3,0,4,8,0,0,0,0,0,0,0,25,1.7275179306078046,-1.1135106681043272,0.1420942873613902
1746,56,23272.0,0,405.0,29,0,1,0,19,3,6,4,2,12,0,0,0,0,0,0,0,46,1.2029750970333886,-1.3488493467782878,0.179499941761428
1747,28,49912.0,1,500.0,5,1,0,1,520,8,223,32,49,42,1,0,0,0,0,0,1,874,-1.0391177464485644,2.189143316554459,-0.8214839818126293
1748,37,7500.0,0,327.0,98,1,0,0,5,17,17,13,14,34,0,0,0,0,0,0,0,100,1.8190243329149194,0.944632393072814,0.45548502986284206
1749,33,68117.0,0,518.0,80,0,0,1,618,44,215,0,17,36,1,0,0,0,0,0,1,930,-1.6338104312448694,1.0383041559521948,-0.9709598720392663
1750,56,67225.0,0,691.0,4,1,1,0,315,35,322,46,7,143,0,0,0,0,0,0,0,868,-1.268892291912671,0.8943782205067193,-0.6515218360026159
1751,39,17649.0,2,457.0,70,1,1,0,15,1,23,0,5,1,0,0,0,0,0,0,0,45,1.659240969559525,0.5562760595299228,-0.08912521528863869
1752,47,40059.0,2,440.0,82,1,1,0,110,29,92,28,10,145,1,0,0,0,0,0,0,414,0.8010884327474631,0.28510559873167607,-1.1643223795966042
1753,63,60905.0,2,91.0,27,1,1,0,208,17,76,36,17,38,0,0,0,0,0,0,0,392,-0.7221887893805112,-0.9432357191972115,0.5377702584028528
1754,42,75330.0,3,642.0,94,1,1,0,555,82,257,93,61,61,0,0,0,0,0,0,0,1109,-1.8945354374810726,2.005555661006297,-1.010129203124286
1755,36,60689.0,1,137.0,23,0,1,0,240,90,216,63,6,24,0,0,0,0,0,0,0,639,-1.3762788309140268,0.27445631098537515,0.8652717481208324
1756,32,38680.0,1,450.0,97,1,1,0,11,0,36,15,5,12,0,0,0,0,0,0,0,79,1.6067026767296324,-0.5674347352859898,-0.41607749932007654
1757,62,49767.0,1,144.0,92,0,1,0,202,47,197,55,42,149,0,0,0,0,0,0,0,692,-1.029062062470542,-0.5490677574470428,-0.40098263094287206
1758,35,29009.0,1,126.0,19,1,1,0,6,6,15,10,5,2,0,0,0,0,0,0,0,44,1.431108033296457,-0.39628664362418214,0.045187363236394676
1759,49,45057.0,2,474.0,80,1,0,1,37,0,7,3,0,3,0,0,0,0,0,0,0,50,1.2353945114213682,-0.9741360513524931,-0.16288426112745943
1760,61,37150.0,0,255.0,80,1,1,0,167,37,64,49,34,116,0,0,0,0,0,0,0,467,0.2856914268089225,2.454502149145429,1.7370763169925407
